Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
21,female,married,high school,7.855426782985938,instagram,48,91,6.353406872409839,no,no,65.03535238295318,Synthetic_Smart
23,female,single,undergraduate,5.225722805066959,instagram,73,109,7.648205912199467,no,yes,47.69398908936186,Synthetic_Smart
27,male,in relationship,undergraduate,5.068218868124948,facebook,38,59,7.416506871578941,no,yes,39.689253769623186,Synthetic_Smart
24,male,in relationship,graduate,2.552963229881458,youtube,99,187,7.190103468743514,no,no,50.56695247796385,Synthetic_Smart
25,male,married,high school,4.808832832938219,facebook,56,181,4.9592289762074815,no,yes,55.116653955579444,Synthetic_Smart
24,male,married,high school,3.8825370745871943,facebook,43,51,8.324647088554041,no,no,28.836498069688393,Synthetic_Smart
26,male,married,graduate,1.6649218221997235,youtube,56,73,5.1480643272644855,no,no,23.982391211730235,Synthetic_Smart
19,female,in relationship,high school,9.805220815243636,facebook,60,181,4.5794701721248465,yes,yes,94.88266949780602,Synthetic_Smart
23,female,married,graduate,1.4140310444394664,twitter,36,134,7.592724339801963,yes,yes,17.224996495998624,Synthetic_Smart
27,male,in relationship,high school,7.077062984854088,twitter,42,90,5.53165382135216,yes,yes,59.30950923502786,Synthetic_Smart
25,male,single,graduate,1.5392561256727975,instagram,96,122,9.746950953929387,no,no,19.892080828409213,Synthetic_Smart
21,male,in relationship,graduate,2.951741815739664,tiktok,15,66,6.652696796798879,no,yes,12.291855990977217,Synthetic_Smart
21,male,in relationship,undergraduate,9.18656474552326,instagram,19,173,9.043736387208641,yes,no,63.874263043092206,Synthetic_Smart
21,male,in relationship,graduate,7.150904040102124,facebook,90,91,8.308578588539456,no,yes,49.61831589599765,Synthetic_Smart
18,male,in relationship,graduate,4.652628157953208,twitter,35,63,4.649954126739984,no,no,46.407641957409226,Synthetic_Smart
22,male,married,graduate,3.90227239825868,facebook,98,158,9.120193344718455,no,no,45.881105319324014,Synthetic_Smart
18,male,single,undergraduate,9.881110650278714,facebook,28,117,4.395154390028283,yes,yes,82.54571494937035,Synthetic_Smart
25,female,single,undergraduate,6.537125989768898,youtube,28,99,8.9168878085738,yes,no,33.85058587543786,Synthetic_Smart
29,male,in relationship,undergraduate,8.579942470395949,youtube,25,30,4.095201681330424,no,no,69.58971806513318,Synthetic_Smart
29,female,married,undergraduate,9.811254486862898,instagram,47,148,6.375525158307122,no,no,76.1612705053596,Synthetic_Smart
20,female,single,graduate,5.815641814426282,instagram,81,40,4.089476677806408,yes,yes,55.49185409986046,Synthetic_Smart
22,female,single,undergraduate,4.014053995799738,tiktok,64,143,5.553351960108849,yes,yes,46.7301014235607,Synthetic_Smart
29,female,married,high school,8.933277794010367,tiktok,91,118,5.579469786792458,no,yes,82.58115661849446,Synthetic_Smart
24,female,single,graduate,1.7305463011500004,facebook,67,193,8.73584686020805,yes,yes,33.95954334489298,Synthetic_Smart
23,male,married,graduate,5.014518485747245,instagram,65,110,7.402392735691823,yes,yes,45.45609160379545,Synthetic_Smart
19,female,in relationship,undergraduate,8.79362035540965,youtube,70,35,5.007221261747007,yes,yes,75.75024353654763,Synthetic_Smart
26,male,single,undergraduate,9.894902383310882,instagram,11,51,7.682174288789576,no,yes,60.68641892017984,Synthetic_Smart
29,female,in relationship,undergraduate,3.4998522992601453,instagram,40,147,5.723754856194553,no,yes,44.74773903238097,Synthetic_Smart
22,male,married,high school,6.105419520659409,twitter,92,127,8.295181905007711,yes,yes,50.32482820219646,Synthetic_Smart
25,female,single,high school,2.6394623935148944,youtube,26,172,9.864092654703294,no,no,18.836297992213026,Synthetic_Smart
26,male,in relationship,graduate,5.83835729289898,twitter,54,40,9.4215029420609,no,no,34.057595803141275,Synthetic_Smart
18,male,married,graduate,8.27921425304443,instagram,78,64,5.240389269834477,yes,yes,65.87618915492443,Synthetic_Smart
24,male,married,graduate,1.8328727234321365,facebook,78,49,7.204951124055892,no,no,36.18532197311345,Synthetic_Smart
18,female,married,undergraduate,5.318995319542786,instagram,69,96,5.484172982039757,yes,no,52.64945554165572,Synthetic_Smart
23,male,single,undergraduate,7.919552115503767,facebook,59,85,6.628609281035901,yes,no,63.78158521978635,Synthetic_Smart
25,male,single,high school,8.62387792799262,twitter,89,177,7.34194295888028,no,no,79.68880340700946,Synthetic_Smart
18,female,married,graduate,9.739857569269345,instagram,47,181,4.410592698833641,no,yes,86.30557066848769,Synthetic_Smart
29,male,in relationship,graduate,3.2145557423773754,twitter,37,38,7.056052262162413,yes,yes,28.721425761159082,Synthetic_Smart
27,male,married,high school,1.780202120900094,instagram,96,69,8.346241354277653,no,yes,24.57193970248201,Synthetic_Smart
25,male,in relationship,high school,7.4430468410299,youtube,53,28,5.496402215837723,yes,no,55.387030353649045,Synthetic_Smart
21,female,married,undergraduate,9.434415923004691,instagram,36,166,5.423609787302497,yes,yes,78.6558812091743,Synthetic_Smart
25,male,single,high school,4.138579909740449,youtube,17,108,5.467446871203876,yes,no,35.825756399779216,Synthetic_Smart
19,female,in relationship,graduate,9.477242191200443,youtube,47,87,7.645919851273707,yes,no,62.893196230468874,Synthetic_Smart
27,male,single,high school,1.224165011552125,twitter,78,102,6.819734658418016,yes,no,34.54050376874469,Synthetic_Smart
25,female,in relationship,high school,2.8022902699315497,facebook,89,34,4.274767713741216,no,yes,28.855382114688965,Synthetic_Smart
26,male,married,graduate,7.835602485263579,instagram,48,58,5.235714226514096,no,no,62.71188838230493,Synthetic_Smart
18,male,married,undergraduate,4.973177905072303,youtube,44,74,8.610464735638446,no,no,29.690943191953913,Synthetic_Smart
24,male,single,high school,3.0043745902310386,tiktok,81,46,6.634616779220522,yes,yes,33.59766211289994,Synthetic_Smart
22,female,married,undergraduate,5.335070798016748,instagram,34,117,4.178010695195537,no,yes,61.344150005219866,Synthetic_Smart
25,female,single,undergraduate,3.0923987021100303,facebook,57,151,5.70281045417568,yes,no,32.91621075137508,Synthetic_Smart
27,female,married,undergraduate,7.558792180786696,tiktok,88,177,5.313153750828877,yes,yes,66.25034043862284,Synthetic_Smart
22,male,married,graduate,4.705922835338877,youtube,73,87,5.052201452375041,yes,no,53.117631884895886,Synthetic_Smart
22,male,single,graduate,7.737424180971397,tiktok,28,43,4.271923315951647,no,no,66.52155055886388,Synthetic_Smart
19,female,single,graduate,3.488216317358926,twitter,75,137,8.947820876088226,yes,no,31.156695862722433,Synthetic_Smart
20,female,in relationship,graduate,4.824235691925413,facebook,42,69,8.354015755668529,yes,yes,34.72744999035034,Synthetic_Smart
26,female,in relationship,high school,7.37105324049771,youtube,86,66,8.04514603314247,no,yes,59.82149795745914,Synthetic_Smart
28,male,single,high school,5.405225417416796,youtube,20,160,7.753719308992487,yes,yes,39.71812706867922,Synthetic_Smart
29,female,in relationship,graduate,9.690565061639397,tiktok,83,26,4.617049900327914,no,no,71.79849558812357,Synthetic_Smart
26,female,in relationship,undergraduate,3.841713907621323,twitter,42,83,4.591785172298447,yes,yes,36.735221106095715,Synthetic_Smart
18,male,single,undergraduate,3.145069484522836,facebook,38,183,7.359051118875005,no,yes,31.959812675972838,Synthetic_Smart
20,male,married,high school,3.04551935816753,youtube,66,21,7.329533316381285,no,yes,31.490939180589244,Synthetic_Smart
24,female,in relationship,high school,7.284082210319855,facebook,88,85,6.51675498207476,yes,no,62.59452412552334,Synthetic_Smart
22,female,in relationship,undergraduate,6.268507843484957,youtube,38,138,5.701900613069181,yes,yes,54.67431726495045,Synthetic_Smart
20,male,single,graduate,2.1596983653320176,instagram,39,188,8.031405264331763,yes,yes,34.094644342078986,Synthetic_Smart
20,male,married,high school,5.141148438459605,youtube,95,189,6.391349845924543,no,yes,48.42601447873259,Synthetic_Smart
27,male,in relationship,graduate,4.778665177454677,tiktok,78,113,4.976739029185488,yes,yes,53.118576054295794,Synthetic_Smart
26,male,single,undergraduate,5.68304587163373,twitter,49,27,8.895970922229337,no,yes,31.602014273936035,Synthetic_Smart
23,male,in relationship,undergraduate,6.242506820443024,facebook,97,162,9.916767394940631,no,no,55.202047001081475,Synthetic_Smart
22,male,in relationship,graduate,1.0766498825214565,twitter,22,165,9.960674823698694,no,no,14.582189437207155,Synthetic_Smart
18,male,in relationship,undergraduate,6.592944570634192,facebook,76,89,6.828241883218273,no,yes,61.7630632402593,Synthetic_Smart
26,male,married,high school,5.072710467069807,facebook,37,191,7.8698121169918736,yes,no,53.254634791196246,Synthetic_Smart
26,female,single,graduate,1.8567199638621923,youtube,45,37,8.43307146292721,no,yes,13.34305520700347,Synthetic_Smart
24,male,single,graduate,8.328443137697956,facebook,63,178,5.148349279998441,yes,no,70.79579574706136,Synthetic_Smart
24,female,married,undergraduate,6.689518369403267,instagram,85,146,9.31509284293833,yes,yes,57.72064384080316,Synthetic_Smart
23,male,in relationship,graduate,7.403790843891489,instagram,60,138,6.096095820914997,yes,yes,66.81122358519059,Synthetic_Smart
26,female,single,undergraduate,3.8882442931528507,twitter,87,58,9.010864634935395,yes,no,29.358006979357103,Synthetic_Smart
22,female,married,high school,2.5774039753368037,facebook,29,195,5.4208075706573915,yes,yes,40.89184835400361,Synthetic_Smart
24,female,single,graduate,1.8001657244479359,twitter,88,121,4.726286754406525,yes,no,40.238278904246485,Synthetic_Smart
18,female,in relationship,graduate,3.4590270932822023,youtube,83,82,6.094878947718562,no,yes,32.57544319432136,Synthetic_Smart
23,female,in relationship,high school,2.9217870082675343,facebook,23,197,7.084340665602031,yes,no,32.55801922018085,Synthetic_Smart
19,male,single,undergraduate,5.831102542553458,twitter,11,127,5.623151520589749,no,no,38.76991059496544,Synthetic_Smart
18,female,in relationship,undergraduate,1.7457286915064878,tiktok,85,66,9.257959570205296,no,yes,16.202078025130564,Synthetic_Smart
20,female,single,undergraduate,1.1533462968074377,tiktok,98,96,8.32113949333926,no,yes,22.108535248632688,Synthetic_Smart
25,female,in relationship,graduate,9.109794123019164,instagram,23,29,8.294081667858174,no,yes,46.870776773614715,Synthetic_Smart
26,female,single,undergraduate,1.1235935747824932,youtube,34,105,8.513290873101266,no,no,5.430958578318807,Synthetic_Smart
27,female,in relationship,graduate,6.033946571070866,twitter,17,100,6.275709441872811,no,no,36.7671722463947,Synthetic_Smart
23,male,in relationship,graduate,2.1761004745964203,tiktok,64,51,9.334036005575854,no,yes,13.922503835515071,Synthetic_Smart
24,male,single,high school,5.768836975305877,tiktok,58,147,6.86898246383883,no,yes,63.46827646815753,Synthetic_Smart
18,male,married,graduate,8.488556927613166,tiktok,10,50,6.250013315008802,no,yes,48.74624502144185,Synthetic_Smart
21,male,married,graduate,5.488626086209356,facebook,52,151,6.644528444240296,yes,no,51.566612773968465,Synthetic_Smart
22,male,single,undergraduate,9.13918710585849,youtube,26,171,8.172087437142316,yes,yes,59.57125889743661,Synthetic_Smart
21,male,married,high school,2.8693638603167977,tiktok,57,157,6.763487259668167,yes,yes,38.649804910208445,Synthetic_Smart
20,male,in relationship,undergraduate,6.9588878052902965,facebook,90,27,4.364355033242958,no,yes,61.58812516126925,Synthetic_Smart
18,female,single,graduate,4.941829571361838,twitter,24,121,4.918926755543113,yes,no,48.24347952785984,Synthetic_Smart
19,male,single,high school,6.521066149455365,instagram,96,102,5.485521446861889,yes,yes,61.01171291736931,Synthetic_Smart
19,male,in relationship,undergraduate,2.774668725068444,tiktok,19,80,7.640647584071706,no,no,23.454683472804437,Synthetic_Smart
23,male,married,undergraduate,5.886473545411431,facebook,76,163,4.60584141824497,no,yes,70.91035839413128,Synthetic_Smart
20,female,single,graduate,9.855606762937905,instagram,53,40,6.307881716751156,no,no,66.99376880175379,Synthetic_Smart
28,male,married,undergraduate,7.255164765266202,twitter,35,160,4.709641950569704,no,no,76.94115893500883,Synthetic_Smart
19,male,in relationship,undergraduate,7.754105469975169,instagram,74,194,5.388221026601179,yes,yes,84.99179120135548,Synthetic_Smart
29,female,single,high school,6.458015157900072,tiktok,44,85,9.467463559445005,yes,yes,40.674844263422095,Synthetic_Smart
20,male,in relationship,graduate,9.502607810399336,facebook,26,62,7.6167514079476994,no,yes,58.04315629678123,Synthetic_Smart
20,male,in relationship,undergraduate,2.8731056085782987,youtube,79,125,7.91063336329032,no,yes,36.884162746050784,Synthetic_Smart
20,female,single,high school,3.167637874490885,tiktok,40,30,5.317969588415896,no,no,33.40738942280383,Synthetic_Smart
20,male,single,undergraduate,9.014534068045743,facebook,68,174,5.933549981117238,yes,no,76.86370270598219,Synthetic_Smart
20,female,single,high school,9.141857995921853,tiktok,43,118,8.931600460363946,yes,no,55.151854056698824,Synthetic_Smart
23,female,single,graduate,6.654224526169179,twitter,31,20,6.2716714815584425,yes,no,47.03613377764862,Synthetic_Smart
18,male,single,graduate,2.4522958811021502,facebook,32,51,7.47000594194249,yes,yes,14.508308872088147,Synthetic_Smart
26,female,married,graduate,1.1946916548101054,facebook,80,27,7.5610375195094734,yes,no,16.975102178183374,Synthetic_Smart
23,female,in relationship,graduate,2.7636861954548038,instagram,71,93,4.950538308108831,no,yes,41.00631944700787,Synthetic_Smart
28,female,married,high school,1.064901543719051,tiktok,45,145,8.192624110398576,yes,yes,21.83570719872903,Synthetic_Smart
21,female,in relationship,graduate,9.083734054572975,twitter,25,168,8.764700748236997,no,yes,60.23838290850798,Synthetic_Smart
24,female,single,high school,5.501796867656682,tiktok,77,138,4.6331670961157565,no,yes,60.524802708447346,Synthetic_Smart
27,male,single,graduate,6.974303686625375,twitter,37,74,6.462792475568133,no,no,57.35082294225978,Synthetic_Smart
27,male,single,graduate,6.519223377270594,twitter,18,102,9.950660104502758,yes,no,29.818772252144242,Synthetic_Smart
21,male,married,undergraduate,6.86210885447836,tiktok,15,71,8.516404151672893,no,no,37.0596559861433,Synthetic_Smart
29,male,single,high school,7.805342480365019,twitter,65,164,5.794809216256032,yes,yes,71.62535687096342,Synthetic_Smart
27,female,married,undergraduate,1.284268692380551,youtube,78,181,6.663170979035301,no,no,27.314168427846447,Synthetic_Smart
19,female,single,undergraduate,1.0902499352807697,twitter,18,97,7.756176032628267,no,no,8.484765363923604,Synthetic_Smart
23,male,in relationship,graduate,7.168690138736428,instagram,14,141,9.916706987254113,yes,no,40.313338314967915,Synthetic_Smart
19,female,married,high school,8.694257770610776,instagram,11,179,9.334069508625902,yes,no,52.178516530563016,Synthetic_Smart
25,female,in relationship,undergraduate,9.127497702609858,tiktok,75,112,8.263344443219893,yes,yes,77.49999834509848,Synthetic_Smart
29,female,single,high school,9.792738209882316,tiktok,58,76,4.29463596025152,yes,yes,77.65195225735476,Synthetic_Smart
18,female,in relationship,undergraduate,7.048760755845736,twitter,83,143,6.632124496285086,yes,no,65.94779753464363,Synthetic_Smart
21,male,in relationship,graduate,3.0723098830708135,instagram,19,88,9.511123791914375,yes,yes,18.01914172282311,Synthetic_Smart
28,male,married,high school,4.886379895175384,facebook,10,109,4.703486556655091,no,no,42.85851644161657,Synthetic_Smart
21,female,in relationship,graduate,2.947601991523879,youtube,28,173,9.451069161434887,no,no,25.23119830750737,Synthetic_Smart
28,female,single,graduate,3.0522699571602736,facebook,49,90,6.1641212465075945,no,no,38.95194074562418,Synthetic_Smart
18,male,in relationship,graduate,9.134104846795877,twitter,71,29,7.422246846868711,no,yes,52.55439525987373,Synthetic_Smart
18,female,single,graduate,6.238854506572618,facebook,86,175,7.285450925941014,no,yes,61.152018246413235,Synthetic_Smart
