Age,Gender,Relationship_Status,Academic_Level,Avg_Daily_Usage_Hours,Most_Used_Platform,num_app_switches,notification_count,Sleep_Hours_Per_Night,Affects_Academic_Performance,Conflicts_Over_Social_Media,Mental_Health_Score,Source
24,female,in relationship,graduate,7.466666666666667,whatsapp,43,73,6.4,yes,2,Stressed,Synthetic_Imputed
20,male,single,graduate,7.433333333333334,tiktok,53,75,6.2,yes,3,Stressed,Synthetic_Imputed
20,male,single,graduate,7.65,tiktok,48,67,6.0,no,3,Stressed,Synthetic_Imputed
25,male,in relationship,graduate,7.866666666666666,tiktok,52,79,5.2,no,3,Stressed,Synthetic_Imputed
14,male,single,graduate,7.05,youtube,42,63,7.4,no,3,Stressed,Synthetic_Imputed
37,female,single,undergraduate,4.666666666666667,x,37,110,5.3,yes,2,Stressed,Synthetic_Imputed
21,female,single,graduate,7.933333333333334,instagram,49,93,7.9,yes,2,Stressed,Synthetic_Imputed
22,male,in relationship,graduate,8.15,instagram,54,92,8.1,yes,3,Stressed,Synthetic_Imputed
21,female,in relationship,graduate,8.366666666666667,instagram,49,96,6.8,no,3,Stressed,Synthetic_Imputed
36,male,single,undergraduate,4.583333333333333,instagram,42,121,7.1,yes,1,Stressed,Synthetic_Imputed
21,male,complicated,graduate,7.45,instagram,40,75,6.5,yes,3,Stressed,Synthetic_Imputed
58,male,in relationship,graduate,2.6666666666666665,instagram,59,110,6.5,yes,1,Healthy,Synthetic_Imputed
22,female,single,undergraduate,8.55,snapchat,53,59,6.7,yes,4,Stressed,Synthetic_Imputed
47,female,single,undergraduate,2.4166666666666665,snapchat,60,130,8.0,no,2,Healthy,Synthetic_Imputed
16,female,in relationship,graduate,6.816666666666666,facebook,36,79,4.8,yes,3,Stressed,Synthetic_Imputed
21,male,single,graduate,8.033333333333333,facebook,53,85,7.3,yes,3,Stressed,Synthetic_Imputed
13,female,in relationship,graduate,7.433333333333334,whatsapp,51,97,7.5,no,2,Stressed,Synthetic_Imputed
21,female,in relationship,undergraduate,8.65,whatsapp,37,55,8.8,yes,3,Stressed,Synthetic_Imputed
15,female,in relationship,undergraduate,6.516666666666667,whatsapp,46,80,8.4,no,4,Stressed,Synthetic_Imputed
38,female,in relationship,undergraduate,3.7333333333333334,whatsapp,57,40,7.0,no,1,Healthy,Synthetic_Imputed
60,male,in relationship,undergraduate,2.7,tiktok,52,51,7.4,yes,3,Stressed,Synthetic_Imputed
39,male,single,undergraduate,3.9166666666666665,tiktok,71,100,6.3,yes,3,Stressed,Synthetic_Imputed
28,male,single,undergraduate,6.133333333333334,tiktok,42,53,9.2,no,2,Stressed,Synthetic_Imputed
29,male,single,undergraduate,6.35,tiktok,50,109,5.6,yes,2,Stressed,Synthetic_Imputed
25,female,in relationship,undergraduate,8.566666666666666,tiktok,62,65,6.8,no,3,Stressed,Synthetic_Imputed
22,female,in relationship,graduate,8.316666666666666,youtube,37,121,7.3,yes,2,Stressed,Synthetic_Imputed
34,male,in relationship,graduate,6.533333333333333,youtube,57,102,5.4,yes,4,Stressed,Synthetic_Imputed
22,male,single,undergraduate,7.4,youtube,63,90,8.1,yes,4,Stressed,Synthetic_Imputed
28,female,in relationship,graduate,5.616666666666666,youtube,50,107,7.0,no,2,Stressed,Synthetic_Imputed
18,female,single,undergraduate,6.833333333333333,youtube,59,75,6.8,no,1,Stressed,Synthetic_Imputed
34,male,in relationship,undergraduate,6.05,youtube,44,76,5.7,yes,2,Stressed,Synthetic_Imputed
43,male,single,graduate,3.5833333333333335,x,41,71,6.7,no,4,Stressed,Synthetic_Imputed
30,female,in relationship,undergraduate,5.8,x,43,90,5.5,yes,4,Stressed,Synthetic_Imputed
19,female,single,graduate,8.016666666666667,x,54,101,5.5,no,3,Stressed,Synthetic_Imputed
22,female,in relationship,undergraduate,8.2,instagram,53,69,5.3,no,3,Stressed,Synthetic_Imputed
28,male,in relationship,graduate,6.416666666666667,instagram,55,78,7.0,yes,3,Stressed,Synthetic_Imputed
42,male,in relationship,high school,3.466666666666667,snapchat,36,97,5.9,yes,4,Stressed,Synthetic_Imputed
21,male,single,graduate,8.083333333333334,facebook,42,75,8.9,yes,3,Stressed,Synthetic_Imputed
31,male,single,undergraduate,6.3,facebook,44,29,7.4,yes,3,Stressed,Synthetic_Imputed
19,male,single,undergraduate,8.516666666666667,facebook,50,106,9.1,yes,2,Stressed,Synthetic_Imputed
22,female,in relationship,graduate,7.35,whatsapp,42,75,5.7,yes,3,Stressed,Synthetic_Imputed
37,female,in relationship,undergraduate,3.566666666666667,whatsapp,49,64,8.2,no,2,Healthy,Synthetic_Imputed
27,male,in relationship,graduate,5.783333333333333,whatsapp,53,129,6.8,no,3,Stressed,Synthetic_Imputed
23,male,single,graduate,7.966666666666667,tiktok,62,64,6.2,no,3,Stressed,Synthetic_Imputed
17,female,in relationship,undergraduate,7.183333333333334,tiktok,62,57,7.8,no,4,Stressed,Synthetic_Imputed
22,male,single,undergraduate,8.583333333333334,youtube,44,70,7.3,yes,2,Stressed,Synthetic_Imputed
21,female,single,undergraduate,7.45,youtube,40,84,5.5,no,3,Stressed,Synthetic_Imputed
19,female,complicated,undergraduate,7.666666666666667,youtube,56,75,7.2,no,1,Stressed,Synthetic_Imputed
33,male,single,undergraduate,5.883333333333334,youtube,41,85,7.7,no,1,Stressed,Synthetic_Imputed
26,male,complicated,undergraduate,5.85,x,55,74,5.9,yes,2,Stressed,Synthetic_Imputed
34,female,in relationship,graduate,6.466666666666667,instagram,64,88,7.5,no,2,Stressed,Synthetic_Imputed
35,female,single,undergraduate,5.333333333333333,instagram,44,78,7.9,yes,3,Stressed,Synthetic_Imputed
21,male,in relationship,graduate,7.733333333333333,snapchat,54,63,6.4,yes,2,Stressed,Synthetic_Imputed
32,male,single,undergraduate,6.35,facebook,63,71,6.5,yes,3,Stressed,Synthetic_Imputed
43,female,in relationship,graduate,4.566666666666666,facebook,66,157,8.2,no,4,Stressed,Synthetic_Imputed
20,male,single,graduate,7.616666666666666,whatsapp,58,71,7.8,no,2,Stressed,Synthetic_Imputed
18,male,in relationship,graduate,7.233333333333333,tiktok,55,90,6.6,no,3,Stressed,Synthetic_Imputed
32,female,in relationship,undergraduate,5.5,youtube,39,86,5.2,no,2,Stressed,Synthetic_Imputed
39,female,in relationship,undergraduate,4.116666666666666,x,46,110,8.7,yes,3,Stressed,Synthetic_Imputed
39,female,in relationship,graduate,4.333333333333333,x,57,103,5.7,yes,3,Stressed,Synthetic_Imputed
33,female,single,graduate,6.55,x,46,76,6.4,yes,3,Stressed,Synthetic_Imputed
22,male,in relationship,undergraduate,7.383333333333334,instagram,64,125,7.9,yes,2,Stressed,Synthetic_Imputed
33,female,single,high school,5.6,instagram,46,46,4.4,yes,4,Stressed,Synthetic_Imputed
42,male,single,graduate,3.816666666666667,instagram,58,93,7.2,yes,3,Stressed,Synthetic_Imputed
31,female,in relationship,undergraduate,6.0,snapchat,54,50,5.5,yes,4,Stressed,Synthetic_Imputed
13,male,single,graduate,7.216666666666667,snapchat,51,92,5.4,yes,1,Stressed,Synthetic_Imputed
33,female,in relationship,undergraduate,6.433333333333334,snapchat,57,158,8.1,yes,2,Stressed,Synthetic_Imputed
15,female,single,undergraduate,7.616666666666666,facebook,45,91,6.4,yes,1,Stressed,Synthetic_Imputed
33,male,in relationship,undergraduate,5.483333333333333,facebook,57,117,5.7,yes,1,Stressed,Synthetic_Imputed
20,female,single,graduate,7.7,facebook,53,92,6.8,no,3,Stressed,Synthetic_Imputed
31,female,single,graduate,5.916666666666667,facebook,46,50,5.8,yes,2,Stressed,Synthetic_Imputed
20,male,single,high school,8.133333333333333,facebook,52,66,5.3,yes,3,Stressed,Synthetic_Imputed
36,female,single,graduate,3.8833333333333333,whatsapp,44,79,5.2,yes,3,Healthy,Synthetic_Imputed
15,female,in relationship,undergraduate,7.1,whatsapp,42,88,5.3,yes,3,Stressed,Synthetic_Imputed
22,male,single,graduate,8.5,tiktok,42,100,4.7,yes,2,Stressed,Synthetic_Imputed
42,male,in relationship,undergraduate,3.3666666666666667,tiktok,42,84,6.2,yes,2,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,7.766666666666667,youtube,62,54,6.3,yes,4,Stressed,Synthetic_Imputed
23,female,in relationship,undergraduate,7.983333333333333,youtube,53,118,6.9,yes,3,Stressed,Synthetic_Imputed
16,male,single,undergraduate,7.2,youtube,60,100,6.1,yes,4,Stressed,Synthetic_Imputed
28,female,in relationship,graduate,6.416666666666667,youtube,55,100,6.3,yes,2,Stressed,Synthetic_Imputed
26,male,single,undergraduate,6.383333333333334,x,45,102,5.8,no,1,Stressed,Synthetic_Imputed
53,female,single,undergraduate,3.6,x,60,79,7.3,no,3,Stressed,Synthetic_Imputed
20,male,in relationship,graduate,7.65,instagram,57,71,5.0,yes,2,Stressed,Synthetic_Imputed
34,male,single,undergraduate,5.866666666666666,instagram,57,20,8.0,yes,3,Stressed,Synthetic_Imputed
16,male,single,undergraduate,7.083333333333333,instagram,52,59,5.6,no,2,Stressed,Synthetic_Imputed
20,male,single,graduate,8.3,instagram,55,63,5.7,yes,2,Stressed,Synthetic_Imputed
38,male,single,graduate,4.516666666666667,instagram,51,77,6.8,yes,4,Stressed,Synthetic_Imputed
62,male,single,graduate,3.2666666666666666,snapchat,60,82,7.5,no,3,Stressed,Synthetic_Imputed
15,male,single,graduate,6.533333333333333,facebook,54,100,7.0,no,4,Stressed,Synthetic_Imputed
34,female,in relationship,graduate,5.75,facebook,57,93,6.0,yes,3,Stressed,Synthetic_Imputed
40,male,single,undergraduate,3.966666666666667,facebook,42,96,6.8,yes,3,Healthy,Synthetic_Imputed
17,male,complicated,graduate,7.183333333333334,facebook,54,44,5.3,no,4,Stressed,Synthetic_Imputed
27,male,in relationship,graduate,6.4,facebook,38,35,7.5,yes,3,Stressed,Synthetic_Imputed
25,male,in relationship,graduate,8.15,whatsapp,54,43,7.6,yes,4,Stressed,Synthetic_Imputed
27,male,in relationship,undergraduate,5.416666666666667,tiktok,63,94,8.1,yes,2,Stressed,Synthetic_Imputed
67,male,in relationship,graduate,2.6333333333333333,tiktok,46,58,5.7,no,3,Stressed,Synthetic_Imputed
24,male,single,graduate,7.85,tiktok,56,57,7.1,yes,4,Stressed,Synthetic_Imputed
18,female,in relationship,undergraduate,7.066666666666666,tiktok,53,107,8.4,yes,4,Stressed,Synthetic_Imputed
25,male,single,graduate,8.033333333333333,youtube,42,108,7.3,no,2,Stressed,Synthetic_Imputed
35,female,single,graduate,6.25,youtube,43,95,5.7,no,4,Stressed,Synthetic_Imputed
15,male,single,high school,7.65,x,48,114,5.3,no,2,Stressed,Synthetic_Imputed
35,female,single,graduate,5.516666666666667,x,56,26,5.4,yes,2,Stressed,Synthetic_Imputed
25,male,single,graduate,7.733333333333333,x,40,46,6.1,no,4,Stressed,Synthetic_Imputed
29,female,single,graduate,5.95,x,54,102,5.3,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,8.166666666666666,x,43,118,4.5,yes,4,Stressed,Synthetic_Imputed
64,male,single,undergraduate,3.3833333333333333,x,54,75,5.4,yes,3,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,7.916666666666667,instagram,49,42,7.9,no,3,Stressed,Synthetic_Imputed
34,female,in relationship,high school,6.533333333333333,snapchat,58,101,5.4,no,2,Stressed,Synthetic_Imputed
19,female,in relationship,undergraduate,7.4,snapchat,38,68,7.5,no,3,Stressed,Synthetic_Imputed
23,female,in relationship,graduate,7.8,facebook,51,66,7.0,yes,3,Stressed,Synthetic_Imputed
29,male,single,undergraduate,6.016666666666667,facebook,54,86,6.5,yes,3,Stressed,Synthetic_Imputed
43,female,in relationship,graduate,4.233333333333333,facebook,44,94,7.4,no,3,At_Risk,Synthetic_Imputed
27,male,single,graduate,6.45,facebook,62,90,8.6,yes,2,Stressed,Synthetic_Imputed
24,male,in relationship,undergraduate,8.666666666666666,facebook,48,130,6.4,no,0,Stressed,Synthetic_Imputed
15,male,in relationship,undergraduate,7.416666666666667,whatsapp,48,43,4.8,yes,3,Stressed,Synthetic_Imputed
24,male,single,high school,8.633333333333333,whatsapp,47,91,7.1,yes,2,Stressed,Synthetic_Imputed
37,female,single,undergraduate,3.683333333333333,tiktok,65,97,8.8,no,3,Stressed,Synthetic_Imputed
22,male,single,graduate,7.9,tiktok,60,84,8.0,yes,3,Stressed,Synthetic_Imputed
19,male,single,undergraduate,8.116666666666667,tiktok,32,117,4.7,no,3,Stressed,Synthetic_Imputed
21,female,single,undergraduate,8.3,youtube,42,140,5.9,yes,2,Stressed,Synthetic_Imputed
43,male,in relationship,undergraduate,4.516666666666667,youtube,65,69,5.5,no,2,Stressed,Synthetic_Imputed
37,female,single,undergraduate,3.3833333333333333,youtube,46,60,5.2,yes,2,Stressed,Synthetic_Imputed
20,female,complicated,undergraduate,7.566666666666666,x,59,100,7.3,yes,4,Stressed,Synthetic_Imputed
22,male,single,graduate,7.783333333333333,x,56,117,6.7,yes,3,Stressed,Synthetic_Imputed
32,female,in relationship,graduate,6.183333333333334,instagram,49,70,6.6,yes,4,Stressed,Synthetic_Imputed
43,female,single,graduate,4.4,instagram,52,80,7.4,yes,1,Stressed,Synthetic_Imputed
40,female,single,undergraduate,4.616666666666666,instagram,41,54,7.9,no,3,Stressed,Synthetic_Imputed
34,female,single,undergraduate,5.45,snapchat,68,55,6.7,yes,1,Stressed,Synthetic_Imputed
39,female,in relationship,graduate,3.6666666666666665,snapchat,40,29,7.9,no,3,Stressed,Synthetic_Imputed
59,male,in relationship,undergraduate,2.8833333333333333,snapchat,56,52,9.1,no,2,Stressed,Synthetic_Imputed
34,male,single,graduate,6.066666666666666,facebook,50,73,7.8,no,4,Stressed,Synthetic_Imputed
13,male,in relationship,graduate,7.283333333333333,facebook,47,121,6.5,yes,4,Stressed,Synthetic_Imputed
34,male,single,undergraduate,6.5,facebook,56,90,5.9,no,3,Stressed,Synthetic_Imputed
27,female,complicated,undergraduate,5.366666666666666,facebook,42,88,5.5,yes,4,Stressed,Synthetic_Imputed
15,female,single,undergraduate,6.333333333333333,whatsapp,41,56,4.6,yes,3,Stressed,Synthetic_Imputed
13,male,single,graduate,6.95,tiktok,57,110,7.2,yes,4,Stressed,Synthetic_Imputed
37,female,single,graduate,4.166666666666667,tiktok,44,53,8.7,yes,4,Stressed,Synthetic_Imputed
39,male,complicated,graduate,4.566666666666666,youtube,50,76,8.1,no,1,Stressed,Synthetic_Imputed
23,female,single,undergraduate,7.433333333333334,youtube,55,65,5.1,yes,3,Stressed,Synthetic_Imputed
42,female,in relationship,undergraduate,3.65,youtube,56,86,5.1,yes,3,Stressed,Synthetic_Imputed
19,male,single,graduate,7.866666666666666,youtube,53,93,5.5,no,3,Stressed,Synthetic_Imputed
19,male,in relationship,undergraduate,8.083333333333334,youtube,49,83,8.2,yes,4,Stressed,Synthetic_Imputed
38,female,in relationship,undergraduate,3.8333333333333335,x,38,68,5.8,yes,3,Stressed,Synthetic_Imputed
46,male,single,graduate,3.05,x,53,72,5.7,yes,3,Healthy,Synthetic_Imputed
22,male,single,undergraduate,8.266666666666667,x,51,84,8.4,no,4,Stressed,Synthetic_Imputed
32,other,single,undergraduate,6.483333333333333,x,42,69,7.0,no,3,Stressed,Synthetic_Imputed
32,female,complicated,high school,6.45,instagram,62,67,4.6,yes,3,Stressed,Synthetic_Imputed
28,male,single,graduate,6.666666666666667,instagram,42,97,8.1,no,3,Stressed,Synthetic_Imputed
20,male,in relationship,undergraduate,7.716666666666667,snapchat,57,89,8.8,yes,4,Stressed,Synthetic_Imputed
16,female,single,graduate,6.933333333333334,snapchat,41,79,8.0,yes,2,Stressed,Synthetic_Imputed
43,female,single,graduate,4.15,snapchat,55,114,8.2,no,3,Stressed,Synthetic_Imputed
55,male,single,undergraduate,3.3333333333333335,facebook,50,92,7.1,no,3,Healthy,Synthetic_Imputed
16,male,in relationship,graduate,7.55,facebook,45,100,6.6,no,3,Stressed,Synthetic_Imputed
35,female,single,undergraduate,5.6,whatsapp,51,92,5.7,yes,3,Stressed,Synthetic_Imputed
24,male,in relationship,high school,8.216666666666667,tiktok,55,22,6.7,yes,3,Stressed,Synthetic_Imputed
69,male,in relationship,undergraduate,3.433333333333333,tiktok,47,96,5.3,no,4,Stressed,Synthetic_Imputed
29,male,in relationship,undergraduate,5.483333333333333,youtube,53,98,5.1,no,2,Stressed,Synthetic_Imputed
31,male,in relationship,graduate,5.7,youtube,55,76,6.4,no,1,Stressed,Synthetic_Imputed
38,male,single,high school,4.1,x,38,84,7.8,yes,4,Stressed,Synthetic_Imputed
22,male,single,graduate,8.316666666666666,x,56,80,5.8,no,3,Stressed,Synthetic_Imputed
30,female,single,undergraduate,6.533333333333333,x,45,55,6.4,yes,1,Stressed,Synthetic_Imputed
19,female,in relationship,graduate,7.366666666666666,instagram,52,65,7.4,yes,4,Stressed,Synthetic_Imputed
49,male,single,undergraduate,2.9833333333333334,snapchat,53,99,7.5,yes,4,Stressed,Synthetic_Imputed
43,male,single,graduate,4.2,snapchat,52,91,7.3,yes,3,Stressed,Synthetic_Imputed
32,female,single,graduate,6.416666666666667,snapchat,50,67,6.3,yes,1,Stressed,Synthetic_Imputed
21,female,single,undergraduate,8.633333333333333,snapchat,37,60,7.4,yes,2,Stressed,Synthetic_Imputed
20,female,single,high school,7.5,snapchat,56,20,8.1,no,3,Stressed,Synthetic_Imputed
22,female,single,undergraduate,8.6,facebook,44,75,4.5,yes,4,Stressed,Synthetic_Imputed
58,female,in relationship,undergraduate,2.466666666666667,facebook,50,90,7.1,no,2,Healthy,Synthetic_Imputed
16,male,single,undergraduate,6.683333333333334,facebook,52,85,4.9,yes,3,Stressed,Synthetic_Imputed
51,male,in relationship,undergraduate,2.9,facebook,47,115,7.0,no,3,Healthy,Synthetic_Imputed
40,male,single,undergraduate,4.116666666666666,facebook,62,66,7.9,no,2,At_Risk,Synthetic_Imputed
61,other,in relationship,graduate,3.3333333333333335,facebook,51,56,5.9,no,3,Healthy,Synthetic_Imputed
53,other,single,undergraduate,2.8666666666666667,whatsapp,49,94,5.3,yes,2,Healthy,Synthetic_Imputed
25,female,single,undergraduate,8.083333333333334,whatsapp,47,117,8.0,yes,2,Stressed,Synthetic_Imputed
59,female,in relationship,graduate,3.3,whatsapp,71,75,7.8,no,4,Healthy,Synthetic_Imputed
31,female,single,graduate,6.483333333333333,tiktok,47,94,5.7,yes,4,Stressed,Synthetic_Imputed
28,female,in relationship,undergraduate,5.35,tiktok,55,92,5.2,yes,3,Stressed,Synthetic_Imputed
41,female,single,graduate,3.75,youtube,47,95,6.5,no,4,Stressed,Synthetic_Imputed
24,female,single,undergraduate,7.966666666666667,youtube,47,40,8.5,no,3,Stressed,Synthetic_Imputed
30,male,single,undergraduate,6.366666666666666,x,50,95,5.2,yes,2,Stressed,Synthetic_Imputed
42,female,single,graduate,4.583333333333333,x,50,66,8.3,yes,2,Stressed,Synthetic_Imputed
13,male,single,undergraduate,6.45,x,42,80,7.2,yes,2,Stressed,Synthetic_Imputed
31,male,complicated,high school,5.666666666666667,x,53,71,4.3,no,2,Stressed,Synthetic_Imputed
32,male,in relationship,undergraduate,5.633333333333334,instagram,49,92,6.7,yes,3,Stressed,Synthetic_Imputed
20,male,single,undergraduate,7.85,instagram,40,79,7.7,yes,1,Stressed,Synthetic_Imputed
26,female,in relationship,graduate,6.066666666666666,instagram,59,106,7.7,yes,2,Stressed,Synthetic_Imputed
27,female,single,undergraduate,6.25,snapchat,50,42,7.4,yes,2,Stressed,Synthetic_Imputed
32,female,single,high school,5.516666666666667,facebook,56,77,5.7,no,3,Stressed,Synthetic_Imputed
18,male,single,graduate,6.733333333333333,facebook,48,92,9.5,yes,4,Stressed,Synthetic_Imputed
13,male,complicated,undergraduate,6.95,facebook,59,59,6.4,yes,4,Stressed,Synthetic_Imputed
25,male,in relationship,undergraduate,8.166666666666666,facebook,43,79,5.1,no,4,Stressed,Synthetic_Imputed
22,female,single,graduate,8.133333333333333,whatsapp,52,75,6.0,yes,3,Stressed,Synthetic_Imputed
40,male,single,graduate,4.35,whatsapp,37,101,7.3,no,2,At_Risk,Synthetic_Imputed
15,male,single,graduate,7.566666666666666,whatsapp,52,97,6.7,no,1,Stressed,Synthetic_Imputed
67,female,single,graduate,2.433333333333333,whatsapp,47,72,7.9,no,2,Healthy,Synthetic_Imputed
35,female,in relationship,graduate,5.4,tiktok,53,68,7.4,yes,2,Stressed,Synthetic_Imputed
41,male,in relationship,undergraduate,3.6166666666666667,tiktok,47,79,9.2,yes,2,Stressed,Synthetic_Imputed
60,female,in relationship,graduate,2.8333333333333335,tiktok,53,68,7.5,yes,3,Stressed,Synthetic_Imputed
32,male,single,graduate,6.05,tiktok,63,84,5.5,yes,3,Stressed,Synthetic_Imputed
23,male,single,graduate,8.266666666666667,tiktok,42,82,5.8,yes,3,Stressed,Synthetic_Imputed
16,female,in relationship,graduate,7.016666666666667,youtube,56,91,4.8,yes,4,Stressed,Synthetic_Imputed
62,female,single,graduate,3.2333333333333334,youtube,52,129,8.1,no,3,Stressed,Synthetic_Imputed
25,male,single,undergraduate,8.45,youtube,45,80,5.8,yes,4,Stressed,Synthetic_Imputed
